word,weight
hegemon,0.0
feedback,1.0
dreamed,0.0
misdemeanor,0.0
vary,1.0
résilience,0.0
militarized,-8.0
benefited,0.0
validators,0.0
scalia,-4.0
activating,0.0
wrought,0.0
bataclan,0.0
fit,1.0
невозможно,0.0
bringing,-4.0
backpack,2.0
striking,0.0
secede,0.0
mogila,-2.0
hidden,1.0
shipbuilder,0.0
easier,1.0
jihadis,2.0
bristle,0.0
flipping,0.0
stoltenberg,0.0
indecent,1.0
youknowwho,0.0
стивена,-1.0
silver,-3.0
competitiveness,0.0
rumour,0.0
represents,2.0
biometric,-4.0
debut,1.0
arron,0.0
lockout,0.0
simgle,0.0
addicted,0.0
volcano,0.0
interfering,-4.0
expectancy,0.0
burial,2.0
nuttall,0.0
whim,6.0
financial,-4.0
rink,-2.0
knockout,0.0
series,1.0
allah,0.0
spider,-1.0
abuse,1.0
contracting,-2.0
cathedral,0.0
blinded,0.0
whip,0.0
borne,1.0
rt,-6.0
dindu,0.0
trending,-4.0
bullishness,0.0
indiscretion,0.0
dsp,0.0
mason,-2.0
unclog,0.0
re,-2.0
encourage,0.0
hague,-2.0
adapt,-1.0
rb,5.0
teeter,0.0
size,0.0
strategist,-4.0
ri,0.0
outburst,0.0
foundation,-5.0
abbott,0.0
assured,1.0
threatened,1.0
fugitive,0.0
trailblazing,2.0
revived,-4.0
crowned,0.0
estimate,-2.0
cornerstone,2.0
стороны,0.0
atf,0.0
enormous,2.0
ate,0.0
exposing,-2.0
atm,1.0
kashmir,2.0
osteoarthritis,-2.0
ups,-2.0
silicon,1.0
reprimanded,0.0
disturbed,0.0
tempting,1.0
1970s,0.0
kingdom,0.0
заявили,0.0
stripe,2.0
trillion,0.0
nigel,-3.0
shopper,-2.0
uncovers,0.0
unfilled,1.0
koch,-3.0
veggie,0.0
tantalized,2.0
spinning,2.0
wasn,-2.0
niger,0.0
clarity,1.0
172,0.0
170,0.0
endlich,-1.0
basketball,-2.0
service,0.0
similarly,0.0
nickname,0.0
engagement,0.0
13bn,0.0
orgreave,2.0
tango,2.0
stack,0.0
needed,-1.0
master,-2.0
listed,0.0
échec,0.0
divamanc,0.0
gilbert,2.0
euro,-4.0
glyn,1.0
ranging,2.0
listen,2.0
danish,2.0
17m,0.0
collapse,1.0
mckinsey,0.0
organically,0.0
satisfaction,-4.0
wisdom,0.0
чиновников,-1.0
ilişkilerinde,0.0
mutilated,0.0
chairwoman,0.0
expunges,0.0
white,-2.0
expanding,0.0
trek,-2.0
burkinis,4.0
tren,0.0
duckworth,0.0
coward,2.0
tree,-2.0
likely,1.0
кто,-1.0
project,1.0
pneumonia,9.0
blasphemed,0.0
seminary,0.0
feeling,0.0
acquisition,2.0
войне,0.0
hud,-2.0
acclaim,0.0
moloch,0.0
choudary,2.0
runner,1.0
boston,4.0
relaunches,1.0
spectrum,2.0
richtig,-1.0
karczewski,0.0
rasputin,-1.0
pacientes,0.0
exfutbolista,0.0
dozen,3.0
направилась,0.0
sämtliche,-2.0
person,-1.0
marrullera,0.0
responsible,2.0
uppies,0.0
recommended,0.0
causing,-1.0
absorbed,0.0
amusing,0.0
responsibly,1.0
pétersbourg,0.0
kremlin,0.0
concedes,0.0
45th,-1.0
witney,0.0
committing,0.0
shall,0.0
montenegro,2.0
nuevos,0.0
object,0.0
looming,0.0
victoria,0.0
swiss,-1.0
mouth,3.0
addict,2.0
letter,2.0
entry,1.0
electionnight,0.0
drought,0.0
macbook,0.0
morality,-2.0
dummy,0.0
singer,-2.0
upend,-2.0
episode,-2.0
клуба,0.0
zakharchenko,0.0
professor,-3.0
camp,-1.0
verlaine,0.0
cantopop,0.0
makati,0.0
tech,2.0
kanadische,0.0
бы,0.0
mensaje,0.0
scream,0.0
confederation,0.0
marvel,2.0
freak,0.0
saying,1.0
nación,0.0
pandey,0.0
bomb,1.0
reactor,0.0
ttip,5.0
droppings,2.0
sexist,-3.0
heckler,2.0
undue,0.0
baja,0.0
fennel,0.0
größer,0.0
sexism,7.0
lethal,0.0
hungary,2.0
turnbull,2.0
thai,4.0
orleans,-2.0
busy,-1.0
fenómenos,0.0
headline,0.0
menu,1.0
capex,0.0
петербург,0.0
rihanna,0.0
bush,3.0
pragmatism,0.0
rick,-1.0
rich,-1.0
telegram,1.0
rice,-2.0
mena,-2.0
rica,2.0
lady,4.0
plate,1.0
klein,-2.0
plato,0.0
denounce,4.0
pocket,0.0
reversal,1.0
new,-4.0
baghdadi,2.0
unfortunately,0.0
saur,-2.0
contributes,-2.0
jaguar,0.0
avenger,0.0
autistic,-1.0
macedonian,0.0
cetro,0.0
suggested,0.0
patch,2.0
greene,-2.0
piggy,0.0
release,3.0
bashar,2.0
sanctioning,0.0
hasten,0.0
circling,-2.0
respond,4.0
cull,0.0
blew,-2.0
suriye,-1.0
mandatory,-2.0
disaster,2.0
fair,0.0
housewarming,2.0
guerra,-1.0
branding,0.0
guerre,-1.0
recruit,4.0
unexpectedly,0.0
bled,0.0
result,7.0
fail,4.0
hammer,4.0
best,1.0
spokeswoman,0.0
волге,0.0
explodes,-2.0
ответственность,0.0
manson,0.0
irs,0.0
wikipedia,-2.0
ringo,0.0
score,-4.0
cómo,0.0
scorn,2.0
ira,0.0
pirate,0.0
preserve,1.0
discipline,0.0
nationwide,0.0
nature,-1.0
rolled,0.0
felony,-2.0
abstains,-3.0
miloš,1.0
deby,0.0
defiance,2.0
downgrade,1.0
carbon,0.0
debt,0.0
invigorates,0.0
wto,0.0
tyranny,-5.0
federalist,-2.0
veep,0.0
sacrificing,0.0
reported,-1.0
corrupted,0.0
country,6.0
pollster,0.0
pitt,-2.0
праздником,-2.0
planned,0.0
marrying,-1.0
wipeout,0.0
argue,0.0
asked,0.0
eradicate,0.0
libyan,2.0
irresponsible,4.0
2nd,-5.0
smithereens,2.0
cult,-4.0
258,1.0
basque,2.0
pregnancy,-2.0
аль,0.0
snag,0.0
fema,-2.0
255,0.0
101,2.0
58,-4.0
shouting,-2.0
union,1.0
signale,0.0
parler,0.0
criticised,-2.0
advert,2.0
operationen,0.0
mitigation,0.0
fahrenthold,-2.0
stadium,0.0
privilege,-3.0
punter,2.0
criticises,2.0
jackass,-2.0
tallest,0.0
michele,0.0
eurocidal,1.0
obese,-3.0
life,1.0
electrocution,0.0
spiv,0.0
homeland,0.0
spit,-2.0
eastern,-10.0
hospitalized,-3.0
worker,0.0
davy,3.0
filmmaker,-2.0
gobierno,0.0
dave,0.0
confinement,4.0
child,0.0
worked,0.0
spin,-4.0
expansionists,0.0
chill,4.0
unsold,2.0
presidency,-4.0
путин,0.0
castro,-1.0
excited,0.0
employ,2.0
calcium,0.0
pleads,-2.0
viii,0.0
трампа,-1.0
flooding,0.0
elaborate,0.0
remembering,-2.0
biotech,0.0
spoof,0.0
congratulation,-2.0
played,0.0
ditching,1.0
expat,0.0
kohn,0.0
indonesian,-2.0
conditioned,-2.0
player,0.0
campaigning,3.0
udan,-2.0
specter,2.0
trusted,0.0
trustee,0.0
bricklayer,0.0
europeas,0.0
fotos,0.0
severity,2.0
credit,1.0
jolting,0.0
hsien,0.0
zionsville,-2.0
honk,1.0
rebellion,0.0
craigslist,0.0
haiti,0.0
split,6.0
elliott,0.0
hilarion,0.0
bid,13.0
junge,0.0
european,-3.0
voyager,0.0
страны,0.0
boiled,0.0
inadvertently,-2.0
84bn,0.0
microsoft,-2.0
frontbencher,0.0
workforce,2.0
ahileo,0.0
slovenia,-2.0
ownership,-2.0
supper,0.0
geist,0.0
closet,2.0
tune,0.0
wimmer,0.0
lucas,2.0
intrusion,0.0
erectus,0.0
echoed,0.0
academic,0.0
einlösen,0.0
academia,-2.0
spearheading,-2.0
quantitative,0.0
backhanded,-2.0
corporate,-2.0
plaque,0.0
autobahn,0.0
joshua,0.0
spurred,2.0
wahl,0.0
capitol,2.0
quasar,-2.0
distribute,0.0
sleepy,0.0
disguise,-2.0
financially,0.0
ungovernable,0.0
waterboard,-2.0
plight,3.0
entrenched,0.0
projection,0.0
replayed,0.0
enters,1.0
campaign,3.0
han,0.0
phillips,0.0
lunacy,0.0
ease,2.0
deconstructing,0.0
hag,0.0
macdonald,-2.0
hay,0.0
haz,0.0
усталость,-1.0
easy,-1.0
prison,4.0
falter,2.0
east,1.0
hat,-2.0
الروسية,-1.0
casually,0.0
reagan,-4.0
survival,-5.0
мейсан,-1.0
disagreement,0.0
possible,2.0
unequivocally,2.0
possibly,0.0
birth,-1.0
imposed,0.0
shadow,-3.0
replace,2.0
vigilante,4.0
massively,0.0
occurring,0.0
psychological,3.0
specie,0.0
blunt,2.0
seaside,2.0
caine,2.0
remind,0.0
misled,0.0
дети,0.0
groundwater,-2.0
malnutrition,0.0
temperamentally,2.0
terrorismus,0.0
bonkers,0.0
battlefield,0.0
attorney,-4.0
right,2.0
old,1.0
creek,-2.0
crowd,-2.0
people,0.0
czech,3.0
sonntagsfrage,-2.0
crown,2.0
версии,-1.0
gefängniszelle,0.0
captive,3.0
sure,0.0
glove,0.0
warring,1.0
billboard,2.0
harassment,3.0
creep,2.0
chorus,2.0
ums,-2.0
fox,-1.0
fgfa,0.0
creative,-4.0
repression,0.0
foe,-1.0
fog,-2.0
uma,2.0
scarier,0.0
frum,0.0
stingray,2.0
jugador,0.0
recoups,2.0
brigaded,0.0
fish,2.0
dental,0.0
trampoline,-2.0
eduard,-1.0
yorke,-2.0
shifting,-4.0
einsatzgruppen,0.0
defensive,0.0
stylish,2.0
losing,0.0
talking,-1.0
manufacturing,2.0
shaken,0.0
stokes,0.0
promise,-1.0
derailed,-1.0
lackey,0.0
filipina,0.0
dulciuri,0.0
сбыча,-1.0
o,-2.0
killary,-2.0
sycophant,0.0
aleister,0.0
shapps,2.0
dollaro,0.0
consignment,2.0
slightly,2.0
bannon,1.0
nixon,0.0
raised,-1.0
ressa,0.0
sod,1.0
facility,0.0
neocon,-4.0
pétrolières,0.0
honeymoon,2.0
sol,0.0
son,-5.0
undermining,-2.0
juicing,-2.0
google,-3.0
sot,0.0
sow,0.0
soy,-2.0
reducing,1.0
underemployed,0.0
parçalanacak,-2.0
bombardier,4.0
fabric,0.0
crisitunity,-2.0
support,0.0
nova,0.0
raped,0.0
senate,-2.0
joseph,0.0
wordpress,0.0
humanos,0.0
greatness,-6.0
jane,2.0
icon,2.0
launching,0.0
happy,6.0
jeanguenat,0.0
insurrection,-1.0
offer,4.0
forming,1.0
paypal,0.0
doivent,-1.0
offed,0.0
hemisphere,-1.0
vereinigtes,0.0
leider,0.0
melania,6.0
shisha,4.0
pustule,0.0
onlooker,-1.0
delegation,-3.0
duel,2.0
humbled,2.0
pese,-2.0
inside,5.0
clause,0.0
peso,0.0
insincere,0.0
pest,0.0
torturing,-2.0
smashed,-2.0
duet,2.0
151,0.0
passenger,2.0
bedouin,0.0
disgrace,0.0
mideast,0.0
156,2.0
kathirgamathamby,0.0
tournament,-2.0
fattened,0.0
textbook,2.0
soothe,2.0
angola,0.0
exist,-2.0
elon,-2.0
accounting,4.0
ericsson,0.0
dealer,0.0
posting,-2.0
crutcher,2.0
protested,1.0
expect,-4.0
floor,0.0
glacier,-2.0
arawma,0.0
actor,-2.0
asshole,-2.0
flood,3.0
warms,2.0
role,0.0
protester,-6.0
griswold,-2.0
jenkins,0.0
transgender,2.0
bossie,2.0
smell,-1.0
roll,6.0
trafficking,-2.0
ramadi,0.0
snoozy,0.0
атаки,0.0
center,-4.0
stealing,0.0
impeached,0.0
sesame,0.0
deathbed,-1.0
intent,-2.0
rolling,-2.0
15m,2.0
exhibition,0.0
whets,2.0
warn,4.0
shootout,0.0
logra,0.0
митингах,0.0
98,-2.0
52bn,0.0
lynx,-2.0
quandary,0.0
ottawa,0.0
defamation,3.0
addestramento,-2.0
kgb,-2.0
time,0.0
push,0.0
overturned,0.0
shrieking,0.0
decision,1.0
sauder,0.0
urinary,-2.0
imperialismo,-1.0
cincinnati,0.0
chain,0.0
entrevista,0.0
hawaii,4.0
crocodile,1.0
avalanche,2.0
shimmy,2.0
rusos,0.0
jarring,0.0
chair,4.0
grifter,0.0
93,0.0
venice,2.0
92,2.0
oural,0.0
religion,4.0
rousing,0.0
vez,-2.0
suspending,0.0
crater,-2.0
german,1.0
bribed,0.0
destruir,0.0
каиды,0.0
connecting,0.0
chequered,0.0
oversight,0.0
veh,0.0
bogus,-4.0
woodley,4.0
draftourdaughters,-2.0
jerk,0.0
kraus,-2.0
cheap,0.0
consolidation,-3.0
spate,2.0
choice,0.0
mobilise,0.0
gloomy,1.0
mourn,2.0
pee,-2.0
exact,0.0
minute,-2.0
catalonia,2.0
pogba,-2.0
discovered,-4.0
judaism,0.0
tear,-2.0
leave,3.0
solved,-2.0
holliday,0.0
settle,4.0
subway,0.0
team,2.0
spiral,-2.0
speculation,2.0
aqsa,0.0
unaware,0.0
prevent,-2.0
spiritual,-3.0
unfavorables,0.0
collage,0.0
sigh,-2.0
hack,-1.0
prediction,-4.0
sign,-2.0
heavyweight,0.0
rente,0.0
184,0.0
catatonic,0.0
hace,0.0
bagging,2.0
headset,2.0
elton,-2.0
g20,8.0
56,0.0
jeopardy,0.0
celebrated,0.0
melt,-2.0
maine,0.0
current,0.0
extraterrestrial,-1.0
ülkeleri,0.0
offguardian,-2.0
falling,3.0
ground,4.0
celebrates,-2.0
azusa,-2.0
junk,1.0
drafted,0.0
jury,-2.0
steinmeier,0.0
bongiornoc,0.0
honour,3.0
funeral,0.0
persecutes,1.0
agreement,-2.0
contemplate,0.0
upgrade,0.0
address,-2.0
persecuted,2.0
dwindling,1.0
assassinating,0.0
penguin,2.0
hurtling,-2.0
redemption,2.0
brilliant,-4.0
impacted,0.0
truthfeed,-4.0
studied,0.0
funded,-5.0
vitiates,0.0
colección,0.0
timbuktu,1.0
accomplished,-2.0
financiera,0.0
bp,4.0
influx,-2.0
concealed,0.0
rambo,0.0
sistemas,0.0
prefer,0.0
ipo,2.0
logical,2.0
bloody,-1.0
overarching,0.0
betraying,-2.0
fake,-7.0
forefront,-2.0
flagging,0.0
relating,4.0
fakery,-2.0
sky,2.0
opposes,0.0
toppled,-2.0
working,-2.0
homesick,2.0
positive,-3.0
angry,-4.0
capsizes,2.0
opposed,-2.0
wondering,-2.0
calgary,-2.0
scope,0.0
prosecutor,0.0
wicked,0.0
introducing,3.0
uncontrollable,0.0
alastair,1.0
afford,0.0
organized,0.0
apparent,0.0
wildlife,-2.0
oregon,-3.0
ignorant,-1.0
schiaparelli,-2.0
tolerate,-2.0
emailgate,0.0
easiest,0.0
sieben,0.0
mascot,-8.0
valued,2.0
sorrell,0.0
laguardia,-2.0
snow,2.0
originally,0.0
rutherford,0.0
abortion,3.0
believer,2.0
bündchen,0.0
impasse,7.0
vega,2.0
kendrick,0.0
following,-2.0
inflames,0.0
kinderarbeitsvorwürfen,-1.0
kneaded,0.0
local,4.0
αδελφότητα,-1.0
mentality,-3.0
awesome,-3.0
defusing,0.0
nascar,0.0
parachute,0.0
ivanova,0.0
unveiled,-1.0
allowed,0.0
234,0.0
offense,0.0
stole,1.0
evidently,0.0
melbourne,2.0
regenwaldstamm,0.0
winter,1.0
in,0.0
steinhoff,2.0
divided,2.0
s0,0.0
debbonaire,0.0
irrationalism,0.0
thanking,0.0
incivility,2.0
llega,-1.0
152tn,0.0
uralmasch,-2.0
solteros,-1.0
raynard,-2.0
opeds,0.0
23m,0.0
meddler,-4.0
meddles,0.0
coming,-5.0
begging,-6.0
blasting,1.0
spot,-2.0
ребята,-2.0
latte,1.0
fueled,0.0
orient,-1.0
date,2.0
wikileaks,-5.0
suck,-2.0
revealed,5.0
stress,1.0
sofort,-2.0
natural,1.0
conscious,0.0
sr,0.0
wheelchair,0.0
ghostwriter,2.0
june,0.0
su,-1.0
st,-2.0
si,-1.0
sh,-2.0
truck,2.0
sc,0.0
sb,-1.0
truce,0.0
pulled,0.0
sf,0.0
se,-2.0
sd,-2.0
drunken,0.0
cartón,0.0
archeologist,2.0
kommt,-2.0
footstep,0.0
kong,3.0
course,5.0
kellyanne,4.0
jimmy,0.0
kanye,-2.0
ipic,2.0
hedge,0.0
tore,2.0
solitary,4.0
kicking,2.0
overhaul,2.0
adulyadej,1.0
lackluster,2.0
jio,2.0
jim,-2.0
globalization,-1.0
councillor,0.0
ovala,0.0
attraction,-2.0
suspicion,4.0
constitutes,0.0
intl,0.0
7bn,0.0
suspension,4.0
troubled,1.0
tory,3.0
steves,2.0
limbo,0.0
instantly,0.0
modestly,0.0
rape,2.0
misread,2.0
civilian,-7.0
smarter,0.0
insomnia,-2.0
nation,0.0
erteilt,0.0
09l,0.0
drilling,1.0
olympischen,0.0
arriving,0.0
reckoning,-2.0
ketchup,0.0
приостановке,0.0
hancock,0.0
didn,1.0
lefty,0.0
помешал,-1.0
breach,5.0
suspends,0.0
лидер,0.0
amnesty,-1.0
quarter,5.0
quartet,-1.0
turtle,0.0
verkleidet,0.0
stalling,0.0
square,-2.0
honduras,4.0
bursting,-2.0
mueller,2.0
compromete,-2.0
organizan,0.0
revised,0.0
irina,0.0
bovine,0.0
breakthrough,-2.0
26,0.0
sponsor,0.0
entering,4.0
sexually,-2.0
honduran,0.0
krav,0.0
wegen,-2.0
lesson,6.0
briefcase,3.0
troll,1.0
canvas,0.0
kolaveri,0.0
weiße,-2.0
würde,0.0
sniveling,0.0
hangzhou,2.0
blm,-5.0
seriously,-1.0
investigation,-3.0
trauma,0.0
cobb,0.0
internet,1.0
suggesting,2.0
formula,0.0
bankruptcy,5.0
igniting,0.0
complicates,0.0
cahoot,-1.0
hairdresser,0.0
siege,0.0
sheffield,0.0
million,-3.0
material,0.0
ударах,0.0
possibility,-2.0
quite,0.0
disrespect,0.0
draghi,0.0
hellhole,-2.0
complicated,2.0
crazier,0.0
plea,2.0
emblematic,0.0
bumpy,2.0
quits,3.0
inhaler,-2.0
unnamed,2.0
cousteau,2.0
training,-2.0
discussing,0.0
collapsing,-2.0
punk,-2.0
modest,0.0
mesopotamian,0.0
murderer,0.0
gordon,2.0
misused,0.0
horas,0.0
rumsfeld,-2.0
parrot,0.0
emotion,-2.0
gunshot,2.0
intuition,0.0
saving,5.0
ono,0.0
ricegate,0.0
reveals,0.0
spoken,-1.0
bargaining,0.0
potter,2.0
parkinson,0.0
one,0.0
opec,0.0
specifically,-2.0
spanish,-1.0
vote,-1.0
ons,0.0
custom,1.0
open,1.0
dólar,0.0
ripping,0.0
city,4.0
boulevard,0.0
wrath,-2.0
santander,0.0
bite,0.0
structured,0.0
avian,1.0
uric,-2.0
indicate,0.0
2,-6.0
draft,0.0
embalming,2.0
stuffed,0.0
typing,0.0
stephanopoulos,0.0
cite,0.0
williams,1.0
гумпомощь,0.0
overshooting,0.0
purchase,4.0
shawl,0.0
proving,-2.0
meddling,-2.0
reclaims,0.0
prowling,0.0
outcome,-2.0
ridiculous,0.0
slashed,2.0
fooled,2.0
slahi,0.0
boyfriend,-2.0
220,-2.0
bored,0.0
iceberg,-2.0
depressed,0.0
rival,0.0
folly,-2.0
rehab,0.0
future,2.0
pieczenik,-2.0
bauer,0.0
russie,0.0
counselor,-1.0
russia,2.0
proactive,-2.0
cowed,2.0
prospect,2.0
lashkar,0.0
addressing,1.0
illness,-2.0
alles,0.0
san,7.0
sam,1.0
supremacist,-2.0
revolt,-1.0
saa,0.0
parking,-2.0
turned,0.0
argument,-1.0
iud,2.0
headquarters,0.0
zuma,0.0
say,4.0
الأميركية,-1.0
buried,3.0
foiled,1.0
burundi,2.0
allen,-2.0
turner,2.0
saw,-3.0
greenpeace,1.0
supremacism,-2.0
sat,0.0
guarding,0.0
sport,5.0
nots,0.0
fucking,-2.0
downwards,-2.0
aside,1.0
zoo,3.0
note,-4.0
goodman,2.0
maintain,2.0
nota,0.0
take,-1.0
byrne,2.0
destroy,-5.0
coincide,1.0
mayer,0.0
golan,-1.0
handing,0.0
altered,1.0
goodbye,1.0
opposite,0.0
buffer,2.0
squalor,0.0
knew,-4.0
kadzik,0.0
detect,-2.0
printed,-2.0
merkel,0.0
knee,-4.0
knowingly,-1.0
lawn,1.0
overtakes,0.0
energize,0.0
average,-1.0
phil,-2.0
drive,2.0
defeating,-2.0
systemically,-2.0
federal,-4.0
tatort,-2.0
wind,-1.0
axe,4.0
jittery,0.0
atlantic,2.0
salt,0.0
incite,-5.0
dayib,2.0
walking,-1.0
misconduct,1.0
eamon,-2.0
morrissey,-2.0
infuriate,0.0
hustings,0.0
grilling,0.0
jpmorgan,-2.0
270m,0.0
bright,2.0
unfolds,0.0
aggressive,-2.0
present,0.0
imagined,0.0
setzt,0.0
bracelet,0.0
slow,-4.0
romanian,-1.0
liberation,5.0
going,-2.0
implemented,0.0
dancing,5.0
outrage,2.0
staffer,-3.0
caroline,2.0
congressional,1.0
dispute,-4.0
beatles,2.0
assistant,-3.0
truckjunkie,0.0
freezing,0.0
diehard,0.0
fc,1.0
arrestada,0.0
monde,0.0
insertando,0.0
inuit,0.0
outlet,4.0
southside,-2.0
hanjin,3.0
deploy,-2.0
prime,-3.0
maniacal,2.0
resource,1.0
bestselling,1.0
pimp,-1.0
artist,1.0
assimilate,-2.0
parasitic,0.0
borrow,0.0
ahmad,2.0
worried,-1.0
cheshire,2.0
roger,0.0
landlord,3.0
liable,-1.0
uncover,-2.0
homeopathy,-6.0
16th,0.0
vision,-1.0
nouveaux,0.0
brabin,2.0
mañana,0.0
gangster,0.0
gannicott,0.0
jordi,0.0
shimon,3.0
reshuffle,0.0
mecca,0.0
сапсана,0.0
pizzagate,0.0
receipt,-3.0
führt,0.0
wielding,-1.0
alarming,-4.0
sighting,0.0
bureau,0.0
fratellanza,0.0
comp,-2.0
affecting,2.0
thinkable,0.0
enjoys,-1.0
gappy,0.0
impd,-2.0
vertical,-3.0
screen,0.0
supermarket,3.0
punto,0.0
haarp,-6.0
elijah,0.0
spare,0.0
haart,0.0
spark,1.0
suppressed,0.0
undermine,-2.0
oust,4.0
автоколонна,0.0
residence,2.0
millionaire,0.0
flipped,0.0
lifeline,0.0
s,-1.0
türkei,0.0
workplace,0.0
semitic,0.0
inhumans,-2.0
fix,0.0
mann,-2.0
resonates,0.0
scrapheap,0.0
consign,0.0
nickreality65,0.0
mccain,4.0
homosexuality,0.0
anti,0.0
article,3.0
ante,-2.0
aerial,0.0
extinct,0.0
considers,2.0
boat,1.0
math,-4.0
caring,2.0
süßigkeiten,0.0
armstrong,-2.0
testimonial,-4.0
stretch,0.0
west,4.0
brainwashing,-2.0
vacation,0.0
concede,0.0
defined,2.0
combined,3.0
nepotism,2.0
demanding,-2.0
wobble,0.0
hilarity,0.0
mayoral,0.0
shortlist,-2.0
reaction,-3.0
300m,0.0
bachar,0.0
thousand,0.0
intelectual,0.0
curbing,0.0
mufon,0.0
crea,-1.0
abject,0.0
octobersurprise,0.0
felling,2.0
leitet,-2.0
tinderbox,2.0
consultant,-1.0
tribal,-2.0
kcor,0.0
sniffle,0.0
cure,0.0
newspaper,4.0
situation,-3.0
constituency,2.0
invaded,0.0
spotlight,2.0
freiräumen,0.0
sujeción,0.0
perpetuate,-2.0
canoe,0.0
feyisa,4.0
purse,2.0
mixtape,2.0
bros,0.0
fightforher,-1.0
pinky,-1.0
investigará,0.0
billiton,0.0
engages,0.0
demolition,0.0
bullfighting,2.0
broc,0.0
hammam,0.0
cafe,-2.0
shuts,-3.0
threatens,-3.0
spiraling,0.0
tazing,0.0
surveillance,5.0
mobster,-2.0
columnist,0.0
honeywell,0.0
vandalism,0.0
comey,-2.0
unhygienic,2.0
homophobia,0.0
unemployed,0.0
homophobic,0.0
breakdown,0.0
visually,0.0
putin,-4.0
edged,0.0
assigns,2.0
singapore,0.0
boosted,0.0
defy,2.0
wpp,0.0
bulletproof,0.0
harris,0.0
advertisement,0.0
reverte,-1.0
renewable,-2.0
gingrich,-2.0
costa,2.0
livestreams,0.0
politicisation,-1.0
orin,0.0
